Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adulto,Preta,Feminino,Pena,1,Bianca Andrade,Diojone,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Feminino,Pena,2,Leticia Ribeiro,G Humaita,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Feminino,Leve,1,Janaina Ventura,G Barra,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Feminino,Meio Pesado,1,Carla Hipolito,UGF,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Feminino,Absoluto,1,Janaina Ventura,G Barra,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Feminino,Absoluto,2,Karla Hipolito,UGF,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Feminino,Absoluto,3,Bianca Andrade,Diojone,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Masculino,Galo,1,Marcos Norat,Gracie Humaita,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Masculino,Galo,2,Marcos Pereira,Carlson Gracie,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Masculino,Pluma,1,Bibiano Fernandes,Gracie Barra,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Masculino,Pluma,2,Robson Medeiros,Gracie Barra,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Masculino,Pluma,3,Alexandre Lima,Infight,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Masculino,Pluma,3,Luiz Nahum Habay,Gracie Recreio,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Masculino,Pena,1,Fredson Paixão,Gracie Barra,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Masculino,Pena,2,Reinaldo Ribeiro,Castello Branco,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Masculino,Pena,3,Pablo Rodrigo,Infight,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Masculino,Pena,3,Gabriel Willcox,Carlson Gracie,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Masculino,Leve,1,Rafael Barbosa,B Top Team,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Masculino,Leve,2,Crezio de Souza,Crezio de Souza,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Masculino,Leve,3,Eduardo Cadena,Infight,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Masculino,Leve,3,Carlos Eduardo,Cia Paulista,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Masculino,Medio,1,Gustavo Muggiati,Gracie Barra,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Masculino,Medio,2,Marcos Bello,UGF,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Masculino,Medio,3,Adriano Pires,Liberi/Gracie Barra,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Masculino,Medio,3,Aldo Januario,Gracie Barra,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Masculino,Meio Pesado,1,Marcel Lousado,Godoi JJ Club,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Masculino,Meio Pesado,2,Givanildo Santana,Equilibrio,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Masculino,Meio Pesado,3,Luciano Bartman,Infight,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Masculino,Meio Pesado,3,Demian Maia,Jacaré,2002,Campeonato Brasileiro de Jiu-Jitsu
Adulto,Preta,Masculino,Pesado,1,Roger Coelho,Macaco Gold Team,2002,Campeonato Brasileiro de Jiu-Jitsu
