Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Rooster,1,Daniel Moreno,Fabricio,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Rooster,2,Luiz Antonio,Carlson Gracie UGF,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Rooster,3,Alcenor Alves,Master,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Rooster,3,Takeo Tani,Gracie Barra,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,1,Bibiano Fernandes,Gracie Barra,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,2,Carlos Holanda,Gracie Barra,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,3,Alvaro Bobadilha,Carlson Gracie UGF,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,3,Marcelo dos Santos,Infight,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,1,Fredson Paixão,Gracie Barra,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,2,Fredson Alves,Gracie Humaita,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,3,Bernardo Otero,Master,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,3,Denilson Pimenta,Carlson Gracie UGF,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,1,Marcio Feitosa,Gracie Barra,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,2,Alexandre Pimentel,Nova Geracao UGF,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,3,Pedro Vianna,Brazilian Top Team,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,3,Rafael Barbosa,Brazilian Top Team,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,1,Felipe Simão,Gracie Barra,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,2,Adriano Ribeiro,Gracie Barra,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,3,Fabricio Cam̵es,Gracie Humaita,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,1,Rodrigo Pinheiro,Gracie Humaita,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,2,Delson Heleno,Gracie Barra,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,3,Marcelo Azevedo,Gracie Barra BH,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,3,Antonio Sergio,Gracie Barra BH,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,1,Eduardo Teles,Master,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,2,Austregesilo Jr,Brazilian Top Team,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,3,Vinicius Antunes,Gracie Barra BH,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,3,Fabrine Ganheiros,Gracie Barra,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,1,Roberto Tozi,Godoi JJ Club,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,2,Vitor Viana,Master,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,3,Matheus Miranda,Master,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,3,Adriano Camolesi,Godoi JJ Club,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,1,Alex Santos,Ipanema JJ Club,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,1,Fernando Augusto,Master,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,2,Roberto Tozi,Godoi JJ Club,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,3,Antonio Sergio,Carlson Gracie UGF,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,3,Marcel Louzada,Master,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Feather,1,Bianca Barreto,Diojone JJ,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Light,1,Ana Paula Ferraz,Anibal,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Middle,1,Mariana Azevedo,Osvaldo Alves,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Ultra Heavy,1,Erica Paes,Gracie Barra,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Open Class,1,Mariana Azevedo,Osvaldo Alves,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Open Class,2,Bianca Andrade,Diojone JJ,2003,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Open Class,3,Ana Paula Ferraz,Anibal,2003,Campeonato Brasileiro de Jiu-Jitsu
