Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Hiago Gama Sousa,Alliance,2018,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,2,Cleito Soares de Resende Junior,Alliance,2018,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,3,Koji Shibamoto,Tri-Force Jiu-Jitsu Academy,2018,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,3,Vincent Nguyen,GF Team France,2018,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,1,Hiago George Santos Silva,Cicero Costha Europe,2018,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,2,João Ricardo Bordignon Miyao,Cicero Costha Europe,2018,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,3,Pablo Mantovani Dutra,Atos Jiu-Jitsu,2018,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,3,Rene Eduardo Lopez,Brasa CTA,2018,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,1,Marcio Andre da Costa Barbosa Junior,Nova União,2018,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,2,Gianni Paul Grippo,Alliance,2018,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,3,Isaac Doederlein,Alliance,2018,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,3,Isaque Alberto de Oliveira Paiva,Saikoo Jiu-Jitsu,2018,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,1,Michael Alexandre Langhi,Alliance,2018,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,2,Masahiro Iwasaki,Carpe Diem,2018,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,3,Edwin Najmi,Gracie Barra,2018,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,3,Hugo Doerzapff Marques,Double Five Tijuca,2018,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,1,Isaque Bahiense Braz,Alliance,2018,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,2,Marcos Vinícius da Silva Tinoco,Alliance,2018,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,3,Jaime Soares Canuto,GF Team,2018,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,3,Nathan Albrecht Mendelsohn,Coalition 95,2018,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Medium-Heavy,1,Horlando de Jesus Monteiro,Nova União,2018,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Medium-Heavy,2,Renato Guimaraes Cardoso,Alliance,2018,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Medium-Heavy,3,Patrick Pontes Moura Santos Gaudio,GF Team,2018,European IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Medium-Heavy,3,Viking Wai Chun Wong,GF Team,2018,European IBJJF Jiu-Jitsu Championship 
