Tournament,Year,Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Open Class,1,Murilo Silva Ferreira de Santana,Barbosa JJ e MMA
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Light-Feather,2,Milton Carlos Bastos P. do Nascimento,Paragon BJJ
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Feather,2,Osvaldo Augusto Honorio Moizinho,Caio Terra Association
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Light,2,Nicholas Falcão Moraes,SAS Team USA
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Middle,2,Vitor Henrique Silva Oliveira,GF Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Medium-Heavy,2,Thomas Alban Jules Loubersanes,Tropa de Elite
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Heavy,2,Daniel Simmler,Renzo Gracie
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Ultra-Heavy,2,Leonardo Henrique D'avila Corrêa,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Open Class,2,Luiz Fernando de Azevedo Panza,BARBOSA JIU-JITSU USA
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Feather,3,Caio Terra,Brasa
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Feather,3,John Nam H Cho,Alliance
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Light,3,Steven R Barnett,Pellegrino Mixed Martial Arts
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Middle,3,Bruno Franco Fernandes,Gracie Barra
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Middle,3,Francisco Daniel Pires Tavares,SAS Team USA
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Medium-Heavy,3,Karol Dzieniszewski,Gold Team Fighters
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Medium-Heavy,3,Maximiliano de Figueiredo Carvalho,Gracie Barra
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Heavy,3,Marcelo Meleiro,Nova União
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Open Class,3,AJ Agazarm,Gracie Barra
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2013,Adult,Black,Male,Open Class,3,Vitor Henrique Silva Oliveira,GF Team
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Light-Feather,1,João Ricardo Bordignon Miyao,PSLPB Cicero Costha
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Feather,1,Osvaldo Augusto Honorio Moizinho,Caio Terra Association
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Light,1,Rodrigo Lamounier de Freitas,Gracie Barra
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Middle,1,Vitor Henrique Silva Oliveira,GF Team
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Medium-Heavy,1,Claudio de Mattos Cardoso,Gracie Barra
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Heavy,1,Mauro Celso Santiago,Gracie Barra
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Super-Heavy,1,Tiago Ribeiro do Valle Giussani,Fabricio International Team - FIT
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Ultra-Heavy,1,Gabriel Lyrio Lucas,CheckMat
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Open Class,1,Jackson Sousa dos Santos,CheckMat
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Light-Feather,2,Mark Daniel Ramos,"Ricardo ""Rey"" Diogo BJJ"
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Feather,2,Samir José Chantre Dahás,Caio Terra Association
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Light,2,Garry Lee Tonon,Renzo Gracie
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Middle,2,Enrico Daniel Cocco,Fight Sports
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Medium-Heavy,2,Brian J Beaury II,Abusado Team
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Heavy,2,Lucas Rocha de Freitas,Gracie Barra
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Super-Heavy,2,Nelson Horacio Puentes Zuniga,Team Fabio Clemente
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Ultra-Heavy,2,Abraham J. Marte Messina,Yamasaki Academy
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Open Class,2,AJ Agazarm,Gracie Barra
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Light-Feather,3,Jorge Elias Bucaram Santistevan,Alliance
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Light-Feather,3,Vitor Peres Paschoal,Caio Terra Association
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Feather,3,Gianni Paul Grippo,Alliance Marcelo Garcia
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Feather,3,Joseph Wallace Taliercio,Renzo Gracie
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Light,3,AJ Agazarm,Gracie Barra
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Light,3,Renan Borges,New England United BJJ
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Middle,3,Francisco Antonio Iturralde Lara,Alliance
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Middle,3,Leonardo I. Iturralde Aguirre,Alliance Ecuador
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Medium-Heavy,3,Romulo de Souza Azevedo,Welton Ribeiro
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Medium-Heavy,3,Vinicius Agudo Silva,Team Link
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Heavy,3,Gabriel Toribio,Renzo Gracie
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Heavy,3,Jackson Sousa dos Santos,CheckMat
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Super-Heavy,3,Nicholas A Liaskos,RABJJ Academy
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Ultra-Heavy,3,Bruno Bastos Cruz,Bruno Bastos Association
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Open Class,3,Abraham J. Marte Messina,Yamasaki Academy
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Male,Open Class,3,Gianni Paul Grippo,Alliance Marcelo Garcia
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Female,Feather,1,Bibiana Dios Tan Pacini S. Silva,B&V Gravity MMA
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Female,Middle,1,Luiza Monteiro Moura da Costa,PSLPB Cicero Costha
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Female,Open Class,1,Luiza Monteiro Moura da Costa,PSLPB Cicero Costha
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Female,Middle,2,Megan Ann Nevill,Renzo Gracie
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Female,Open Class,2,Megan Ann Nevill,Renzo Gracie
Pan IBJJF Jiu-Jitsu No-GI Championship ,2014,Adult,Black,Female,Open Class,3,Bibiana Dios Tan Pacini S. Silva,B&V Gravity MMA
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Rooster,1,Washington Luis do M. Lima,GF Team California
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Light-Feather,1,João Ricardo Bordignon Miyao,PSLPB Cicero Costha
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Feather,1,Paulo H. Bordignon Miyao,PSLPB Cicero Costha
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Light,1,Garry Lee Tonon,Gracie Elite Team America
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Middle,1,Otavio Ferreira de Sousa,Gracie Barra
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Medium-Heavy,1,Marcos Vinícius da Silva Tinoco,Alliance Marcelo Garcia
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Heavy,1,Roberto Torralbas,Team Lloyd Irvin
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Super-Heavy,1,Guybson Costa e Sá,SAS Team USA
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Ultra-Heavy,1,Gustavo Dias Elias,Gracie Humaita San Diego
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Open Class,1,Matheus Oliveira Diniz,Alliance Marcelo Garcia
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Light-Feather,2,Mark Daniel Ramos,"Ricardo ""Rey"" Diogo BJJ"
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Feather,2,Gianni Paul Grippo,Alliance Marcelo Garcia
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Light,2,Rodrigo Lamounier de Freitas,Rodrigo Freitas Brazilian Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Middle,2,Marcelo França Mafra,CheckMat USA
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Medium-Heavy,2,Matheus Oliveira Diniz,Alliance Marcelo Garcia
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Heavy,2,Neiman Gracie Stambowsky,Renzo Gracie
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Super-Heavy,2,Paulo Henrique Alves da Silva,Zenith BJJ
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Ultra-Heavy,2,Abraham J. Marte Messina,GF Team International
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Open Class,2,Garry Lee Tonon,Gracie Elite Team America
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Light-Feather,3,Joseph Best,Balance
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Feather,3,Edson Francisco de Oliveira,Barbosa Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Feather,3,Mayko de Araujo Girotto Borges,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Light,3,Bricklin J. Welch,Redzovic International
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Light,3,Renan Borges,New England United BJJ
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Middle,3,Jonathan T. Satava,Alliance Marcelo Garcia
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Middle,3,Mansher Khera,Alliance Marcelo Garcia
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Medium-Heavy,3,Thiago Sá Fortes Silva,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Medium-Heavy,3,Thomas Alban Jules Loubersanes,Atos Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Heavy,3,Andrew J. Maulbeck,Renzo Gracie
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Super-Heavy,3,Carlos Robson Gracie Filho,Gracie Elite Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Ultra-Heavy,3,Jason J Lees,Gracie Elite Team America
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Open Class,3,Gianni Paul Grippo,Alliance Marcelo Garcia
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Male,Open Class,3,Guybson Costa e Sá,SAS Team USA
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Female,Light-Feather,1,Marcela Lawton,New England United
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Female,Feather,1,Vianca J Jager,East Coast United BJJ
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Female,Light,1,Karen Deisy Antunes Girotto Borges,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Female,Medium-Heavy,1,Megan Ann Nevill,Alliance Marcelo Garcia
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Female,Super-Heavy,1,Alison Victoria Tremblay,Brazilian Top Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Female,Open Class,1,Alison Victoria Tremblay,Brazilian Top Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Female,Feather,2,Fiona M. Watson,Notorious Mixed Martial Arts
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Female,Light,2,Maria Dolores Asensi Gonzalez,Climent club
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Female,Medium-Heavy,2,Monique Ricardo Carvalho,CheckMat USA
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Female,Open Class,2,Megan Ann Nevill,Alliance Marcelo Garcia
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Female,Feather,3,Bibiana Dios Tan Pacini S. Silva,B&V Gravity MMA
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Female,Open Class,3,Karen Deisy Antunes Girotto Borges,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2015,Adult,Black,Female,Open Class,3,Maria Dolores Asensi Gonzalez,Climent club
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Rooster,1,Marcelo Cohen,The Armory
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Light-Feather,1,João Ricardo Bordignon Miyao,PSLPB Cicero Costha
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Feather,1,Ian Phyllip Sanders,Rodrigo Freitas Brazilian Jiu-Jitsu
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Light,1,Gianni Paul Grippo,Alliance
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Middle,1,Jonathan T. Satava,Alliance
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Medium-Heavy,1,Dillon Danis,Alliance
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Heavy,1,Todd Brandon Mueckenheim,Soca BJJ
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Super-Heavy,1,Cássio Francis da Silva,Gracie Barra
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Ultra-Heavy,1,Aaron Michael Johnson,Unity Jiu-jitsu
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Open Class,1,Jonathan T. Satava,Alliance
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Rooster,2,Alexis Alduncin Barragan,Renzo Gracie Mexico
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Feather,2,Sergio Calderon Gonzalez,Association Aranha
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Light,2,Rodrigo Lamounier de Freitas,Rodrigo Freitas Brazilian Jiu-Jitsu
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Middle,2,Felipe Cesar Silva,Barbosa Jiu-Jitsu
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Medium-Heavy,2,Murilo Silva Ferreira de Santana,BARBOSA JIU-JITSU USA
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Heavy,2,Romulo de Souza Azevedo,Welton Ribeiro
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Super-Heavy,2,Fernando Andrade dos Reis,Alliance
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Ultra-Heavy,2,Leonardo Henrique D'avila Corrêa,Atos Jiu-Jitsu
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Open Class,2,Dillon Danis,Alliance
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Rooster,3,Christopher Michael Noonan,The Hive Martial Arts Academy
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Feather,3,Alberto Serrano Govea,Renzo Gracie Mexico
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Feather,3,Mayko de Araujo Girotto Borges,CheckMat
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Light,3,João Paulo de Fatima Alves Ferreira,Alliance
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Light,3,Vinícius Soares Vieira,Kioto Brazilian Jiu-Jitsu
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Middle,3,Marcos Vinícius da Silva Tinoco,Alliance
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Middle,3,Sean Patrick Fisher,Precision Jiu-Jitsu
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Medium-Heavy,3,Gottrell W King Jr.,Gracie Barra
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Medium-Heavy,3,Samir Abdolkader,David Jacobs Jiu-Jitsu Team
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Heavy,3,Carlos Robson Gracie Filho,Renzo Gracie
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Heavy,3,Lucas Rocha de Freitas,ZR Team California
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Open Class,3,Aaron Michael Johnson,Unity Jiu-jitsu
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Male,Open Class,3,Cássio Francis da Silva,Gracie Barra
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Female,Light,1,Karen Deisy Antunes Girotto Borges,CheckMat
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Female,Middle,1,Carina Paganini Damm,American Top Team
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Female,Medium-Heavy,1,Ida Fløisvik,OXY
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Female,Super-Heavy,1,Alison Victoria Tremblay,Brazilian Top Team
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Female,Open Class,1,Karen Deisy Antunes Girotto Borges,CheckMat
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Female,Open Class,2,Alison Victoria Tremblay,Brazilian Top Team
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Female,Open Class,3,Carina Paganini Damm,American Top Team
Pan Jiu-Jitsu No-Gi IBJJF Championship ,2016,Adult,Black,Female,Open Class,3,Ida Fløisvik,OXY
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Rooster,1,Lucas dos Santos Pinheiro,AMBJJ - Alex Martins Brazilian Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Light-Feather,1,João Ricardo Bordignon Miyao,PSLPB Cicero Costha
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Feather,1,Gianni Paul Grippo,Alliance
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Light,1,Renato Forasieppi Alves Canuto,Zenith BJJ - Las Vegas
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Middle,1,Dante Scott Leon,GF Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Medium-Heavy,1,Lucas Rocha de Freitas,ZR Team California
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Heavy,1,Thomas Alban Jules Loubersanes,Cercle Tissier
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Super-Heavy,1,Jackson Sousa dos Santos,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Ultra-Heavy,1,Aaron Michael Johnson,Unity Jiu-jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Open Class,1,Jackson Sousa dos Santos,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Rooster,2,Ronald Stephen Henderson Jr.,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Light-Feather,2,Eduardo Barboza da Silva,GF Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Feather,2,Shane Jamil Hill-Taylor,Team Lloyd Irvin
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Light,2,Frederico Augusto Alves Silva,Alliance
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Middle,2,Eduardo Rios,Frontline Academy
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Medium-Heavy,2,Jonathan T. Satava,Alliance
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Heavy,2,Todd Brandon Mueckenheim,Soca BJJ
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Super-Heavy,2,Eliot Andrew Kelly,Yemaso Brazilian Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Ultra-Heavy,2,Matthew W Leighton,Bonsai JJ - Chicago
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Open Class,2,Diego Dias Ramalho,ZR Team California
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Light-Feather,3,Adam Paul Ferrara,GF Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Light-Feather,3,Rodrigo da Costa Oliveira,Fight Sports
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Feather,3,Nicolas Jean Paul Renier,GF Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Feather,3,Silvio Duran de Barros Saraiva,Vitor Shaolin BJJ
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Light,3,Alexandre Faria Molinaro,Carlson Gracie Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Light,3,Francisco Daniel Pires Tavares,SAS Team USA
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Middle,3,Joshua Aaron Bacallao,Academia Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Middle,3,Tyler Benjamin Steppe,Alliance
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Medium-Heavy,3,Diego Dias Ramalho,ZR Team California
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Medium-Heavy,3,Vinicius P. Canabarro,RCJ Machado
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Heavy,3,Diego Gamonal Nogueira,Brazilian Top Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Ultra-Heavy,3,Oleksandr Karliychuk,Renzo Gracie Academy
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Open Class,3,Dustin Baradaran Akbari,Cassio Werneck BJJ
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Male,Open Class,3,Joshua Aaron Bacallao,Academia Jiu-Jitsu
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Female,Feather,1,Amanda Monteiro Canuto,GF Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Female,Light,1,Michelle Zonato Nicolini,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Female,Middle,1,Catherine Fuhro Perret,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Female,Super-Heavy,1,Alison Victoria Tremblay,Brazilian Top Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Female,Open Class,1,Michelle Zonato Nicolini,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Female,Feather,2,Patrícia Maria N. Fontes dos Santos,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Female,Light,2,Jessica Cristina C. A. dos Santos,T3MA
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Female,Middle,2,Anna Sophia Maria Nordenö,Hilti Fight Center
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Female,Open Class,2,Catherine Fuhro Perret,CheckMat
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Female,Feather,3,Ana Talita de Oliveira Alencar,Alliance Los Angeles
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Female,Feather,3,Fiona M. Watson,Fight Club Jiu Jitsu Australia
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Female,Light,3,Aarae Alexander,Team Lloyd Irvin
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Female,Middle,3,Renata Marinho Moreira,Alliance
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Female,Open Class,3,Alison Victoria Tremblay,Brazilian Top Team
Pan IBJJF Jiu-Jitsu No-Gi Championship ,2017,Adult,Black,Female,Open Class,3,Jessica Cristina C. A. dos Santos,T3MA
