Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Female,Super Heavy,1,Erica Paes,Gracie Barra,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Open Class,1,Erica Paes,Gracie Barra,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Rooster,1,Bernardo Pitel,Nova Uniao,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Rooster,2,Joelson Souza,Gracie Barra,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Rooster,3,Sergio Torres,Nova Uniao,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,1,Daniel Felipe,Nova Uniao,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,2,Robson Escaleira,Gracie Barra,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,3,́lvaro Bombadilha,Ugf,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,3,Marco Antonio,Ugf,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,1,Fredson Paixão,Gracie Barra,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,2,Reinaldo Ribeiro,Castello Branco,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,3,Alexandre Pimentel,Ugf,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,3,Aparecido Farias,Nova Uniao,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,1,Rodrigo Antonio,Nova Uniao,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,2,Marcio Feitosa,Gracie Barra,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,3,Bruno De Paula,Alliance,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,3,Alex Oliveira,Nova Uniao,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,1,Fernando Augusto,Alliance,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,2,Bruno Severiano,Gracie Barra,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,3,Eduardo Santoro,Cia Paulista,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,3,Adriano Ribeiro,Liberi,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,1,Jefferson Moura,Gracie Barra,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,2,Givanildo Santana,Lotus Club,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,3,Vinicius Amaral,Ugf,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,3,Eduardo Conceição,Alliance,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,1,Fabio Leopoldo,Gracie Barra,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,2,Roger Coelho,Godoi/Macaco,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,3,Paulo Streckert,Maromba,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,3,Gabriel Vella,Gracie Sp,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,1,Roberto Tozi,Godoi/Macaco,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,2,Alexandre Dantas,Gracie Barra,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,3,Leonardo Lima,Gracie Barra Bh,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,3,Rodrigo Ribeiro,Gracie Barra Bh,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,1,Marcio Cruz,Gracie Barra,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,2,Carlos Alberto Dos Santos,Brazilian Top Team,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,3,Philipe Lira,Gracie Barra,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,3,Leonardo Ribeiro,Crezio De Souza,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,1,Fernando Augusto,Alliance,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,2,Marcio Cruz,Gracie Barra,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,3,Eduardo Santoro,Cia Paulista,2001,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,3,Eduardo Conceição,Alliance,2001,Campeonato Brasileiro de Jiu-Jitsu
