Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Bruno da Silva Malfacine,Alliance,2017,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,2,Lucas dos Santos Pinheiro,AMBJJ - Alex Martins Brazilian Jiu-Jitsu,2017,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,3,Eduardo Barboza da Silva,GF Team,2017,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Rooster,3,Jose Carlos Souza Lima Sobrinho,GF Team,2017,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,1,João Ricardo Bordignon Miyao,PSLPB Cicero Costha,2017,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,2,José Tiago da Silva Barros,PSLPB Cicero Costha,2017,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,3,Cleber de Sousa Fernandes,Atos Jiu-Jitsu,2017,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light-Feather,3,Samir José Chantre Dahás,Ares BJJ,2017,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,1,Rubens Charles Maciel,Alliance,2017,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,2,Osvaldo Augusto Honorio Moizinho,Ares BJJ,2017,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,3,Shane Jamil Hill-Taylor,Team Lloyd Irvin,2017,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Feather,3,Victor Figueiredo Genovesi,Alliance International,2017,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,1,Lucas Alves Lepri,Alliance,2017,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,2,Marcio Andre da Costa Barbosa Junior,Nova União,2017,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,3,Michael Remigio Liera Jr.,Atos Jiu-Jitsu,2017,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Light,3,Renato Forasieppi Alves Canuto,Zenith BJJ,2017,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,1,Otavio Ferreira de Sousa,Gracie Barra,2017,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,2,Isaque Bahiense Braz,Alliance,2017,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,3,Rômulo Claudio Barral,Gracie Barra,2017,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Middle,3,Vitor Henrique Silva Oliveira,GF Team,2017,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Medium-Heavy,1,Patrick Pontes Moura Santos Gaudio,GF Team,2017,Pan IBJJF Jiu-Jitsu Championship 
Adult,Male,Black,Medium-Heavy,2,Lucas Daniel Silva Barbosa,Atos Jiu-Jitsu,2017,Pan IBJJF Jiu-Jitsu Championship 
