Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Light-Feather,1,Anthony Guy De Oliveira,Werdum Combat Team France,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,2,Juan Lopes da Silva,PRM Team,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,3,Yuri Pires Pinto Gomes,GF Team,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,1,Gabriel Marangoni de Oliveira,Brasa CTA,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,2,Bruno Celio Costa de Melo,Qatar BJJ,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Eduardo Henrique Galana,Tozi Jiu Jitsu,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Thomas James Halpin,Fight Sports International,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,1,Michael Remigio Liera Jr.,Atos Jiu-Jitsu,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,2,Tommi Tapio Pulkkanen,Hilti BJJ Turku,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Vibhudatta Rout,Emirates Jiu-Jitsu Center,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,1,Darragh O Conaill,ECJJA,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,2,Tuomas  Ylinampa,Brasa JJ,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Eduardo Rios,Frontline Academy,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Rodrigo Fonseca da Rocha,Alliance JJ,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,1,Luca Anacoreta,Aeterna Jiu Jitsu,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,2,Lucas Daniel Silva Barbosa,Atos Jiu-Jitsu,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,3,Martin Aedma,SBG Ireland,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,3,Tero Antti Mikael Pyylampi,Hilti BJJ Tampere,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,1,Thiago Sá Fortes Silva,CheckMat,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,2,Nicolas E. Penzer,Stallion Gym,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,3,Alberto Gonzalez Ortiz,Crazy Team,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,3,Kamil Czochra,Rio Grappling Club Europe,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,1,Thomas Alban Jules Loubersanes,Atos Jiu-Jitsu,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,2,Perttu Tapio Tepponen,Hilti BJJ Tampere,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,3,Amadu Martins Jorge,Gracie Barra,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,3,Marek Pawel Zbrog,Gracie Barra,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,1,Eldar Rafigaev,Jungle BJJ,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,2,Jamie Malcom William Hughes,99 Nine Nine JJ - International,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,3,Edward Ingamells,Mill Hill BJJ,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,3,Matheus Rodrigues P. S. V. da Silva,Senna Fight Academy,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,1,Michael Remigio Liera Jr.,Atos Jiu-Jitsu,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,2,Lucas Daniel Silva Barbosa,Atos Jiu-Jitsu,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,3,Kenji Benjamin Sette,GF Team France,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,3,Thiago Sá Fortes Silva,CheckMat,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Feather,1,Chelsea Leah Bainbridge-Donner,Atos Jiu-Jitsu,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Feather,2,Matilda Kristina Frycklund,Dynamix Fighting Sports,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Light,1,Michelle Zonato Nicolini,CheckMat,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Light,2,Leoni Munslow,New School BJJ,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Open Class,1,Michelle Zonato Nicolini,CheckMat,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Open Class,2,Leoni Munslow,New School BJJ,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Open Class,3,Matilda Kristina Frycklund,Dynamix Fighting Sports,2018,European IBJJF Jiu-Jitsu No-Gi Championship 
