Tournament,Year,Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name
Pan Jiu-Jitsu IBJJF Championship,1996,Adult,Black,Male,Rooster,1,Marcos Barreto,Monir
Pan Jiu-Jitsu IBJJF Championship,1996,Adult,Black,Male,Light Feather,1,Vinicius Magalhaes,Barra Gracie
Pan Jiu-Jitsu IBJJF Championship,1996,Adult,Black,Male,Feather,1,Joao Roque,Lewis-Nova Uniao
Pan Jiu-Jitsu IBJJF Championship,1996,Adult,Black,Male,Light,1,Marcio Feitosa,Barra Gracie
Pan Jiu-Jitsu IBJJF Championship,1996,Adult,Black,Male,Middle,1,Alexandre Paiva,Rickson-Royler
Pan Jiu-Jitsu IBJJF Championship,1996,Adult,Black,Male,Medium Heavy,1,Roberto Magalhaes,Barra Gracie
Pan Jiu-Jitsu IBJJF Championship,1996,Adult,Black,Male,Heavy,1,Luis Roberto Duarte,Carlson RJ
Pan Jiu-Jitsu IBJJF Championship,1996,Adult,Black,Male,Super Heavy,1,Roberto Correa,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1996,Adult,Black,Male,Ultra Heavy,1,Eduardo Galvão,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1996,Adult,Black,Male,Open Class,1,Regan Machado,Machado Redondo
Pan Jiu-Jitsu IBJJF Championship,1996,Adult,Black,Male,Rooster,2,Marcelo Andrade,Carlson RJ
Pan Jiu-Jitsu IBJJF Championship,1996,Adult,Black,Male,Light Feather,2,Alberto dos Santos,Carlson RJ
Pan Jiu-Jitsu IBJJF Championship,1996,Adult,Black,Male,Feather,2,Marco Aurelio,Lewis- Nova Uniao
Pan Jiu-Jitsu IBJJF Championship,1996,Adult,Black,Male,Light,2,Renato Barreto,Rickson-Royler
Pan Jiu-Jitsu IBJJF Championship,1996,Adult,Black,Male,Middle,2,Eduardo Conceicao,Rickson-Royler
Pan Jiu-Jitsu IBJJF Championship,1996,Adult,Black,Male,Medium Heavy,2,Saulo Ribeiro,Rickson-Royler
Pan Jiu-Jitsu IBJJF Championship,1996,Adult,Black,Male,Heavy,2,Fernando Silva,Liga de Cabo Frio
Pan Jiu-Jitsu IBJJF Championship,1996,Adult,Black,Male,Super Heavy,2,Marcelo Mathias,Equipe Paulista
Pan Jiu-Jitsu IBJJF Championship,1996,Adult,Black,Male,Ultra Heavy,2,Pedro Santos,Lewis-Nova Uniao
Pan Jiu-Jitsu IBJJF Championship,1996,Adult,Black,Male,Open Class,2,Roberto Correa,Barra Gracie
Pan Jiu-Jitsu IBJJF Championship,1996,Adult,Black,Male,Feather,3,Alexandre Carneiro,Barra Gracie
Pan Jiu-Jitsu IBJJF Championship,1996,Adult,Black,Male,Light,3,Cleber Luciano,Rickson-Royler
Pan Jiu-Jitsu IBJJF Championship,1996,Adult,Black,Male,Middle,3,Anderson Patrido,Araxa
Pan Jiu-Jitsu IBJJF Championship,1996,Adult,Black,Male,Medium Heavy,3,Saulo Ribeiro,Rickson-Royler
Pan Jiu-Jitsu IBJJF Championship,1996,Adult,Black,Male,Super Heavy,3,Guilherma Santos,Lewis- Nova Uniao
Pan Jiu-Jitsu IBJJF Championship,1996,Adult,Black,Male,Open Class,3,Eduardo Conceicao,Rickson-Royler
Pan Jiu-Jitsu IBJJF Championship,1997,Adult,Black,Male,Feather,1,Royler Gracie,Rickson E Royler
Pan Jiu-Jitsu IBJJF Championship,1997,Adult,Black,Male,Light,1,Marcio Feitosa,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1997,Adult,Black,Male,Middle,1,Fernando Vasconcelos,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1997,Adult,Black,Male,Medium Heavy,1,Roberto Magalhaes,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1997,Adult,Black,Male,Heavy,1,Ricardo Herriot,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1997,Adult,Black,Male,Super Heavy,1,Roberto Correa,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1997,Adult,Black,Male,Ultra Heavy,1,Rygan Machado,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1997,Adult,Black,Male,Open Class,1,Rygan Machado,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1997,Adult,Black,Male,Feather,2,Marco Aurelio,Lewis Pederneiras
Pan Jiu-Jitsu IBJJF Championship,1997,Adult,Black,Male,Middle,2,Luis Felpe,Master Atlanta
Pan Jiu-Jitsu IBJJF Championship,1997,Adult,Black,Male,Heavy,2,Roberto Godoi,Godoi Macaco
Pan Jiu-Jitsu IBJJF Championship,1997,Adult,Black,Male,Open Class,2,Roberto Magalhaes,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1997,Adult,Black,Male,Feather,3,Eduardo Leitao,Equilibrio
Pan Jiu-Jitsu IBJJF Championship,1997,Adult,Black,Male,Feather,3,Cleiton Souza,Bustamante
Pan Jiu-Jitsu IBJJF Championship,1997,Adult,Black,Male,Middle,3,Guilherme Santos,Lewis Pederneiras
Pan Jiu-Jitsu IBJJF Championship,1997,Adult,Black,Male,Middle,3,Nilson Liboni,Liboni
Pan Jiu-Jitsu IBJJF Championship,1997,Adult,Black,Male,Open Class,3,Nilson Liboni,Liboni
Pan Jiu-Jitsu IBJJF Championship,1997,Adult,Black,Male,Open Class,3,Roberto Godoi,Godoi Macaco
Pan Jiu-Jitsu IBJJF Championship,1998,Adult,Black,Male,Light Feather,1,Luiz Renato,Rickson / Royler
Pan Jiu-Jitsu IBJJF Championship,1998,Adult,Black,Male,Feather,1,Vinicius Magalhaes,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1998,Adult,Black,Male,Light,1,Marcio Feitosa,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1998,Adult,Black,Male,Middle,1,Fernando Vascocelos,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1998,Adult,Black,Male,Medium Heavy,1,Roberto Magalhaes,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1998,Adult,Black,Male,Heavy,1,Saulo Ribeiro,Rickson / Royler
Pan Jiu-Jitsu IBJJF Championship,1998,Adult,Black,Male,Super Heavy,1,Bruno Severiano,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1998,Adult,Black,Male,Super Heavy,1,Ryan Gracie,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1998,Adult,Black,Male,Ultra Heavy,1,Luis Guilherme,Jorge Pereira
Pan Jiu-Jitsu IBJJF Championship,1998,Adult,Black,Male,Open Class,1,Saulo Ribeiro,Rickson / Royler
Pan Jiu-Jitsu IBJJF Championship,1998,Adult,Black,Male,Feather,2,Vinicius Aieta,Rickson / Royler
Pan Jiu-Jitsu IBJJF Championship,1998,Adult,Black,Male,Light,2,Vitor Ribeiro,Nova Uniao
Pan Jiu-Jitsu IBJJF Championship,1998,Adult,Black,Male,Middle,2,Antonio Shembre,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1998,Adult,Black,Male,Medium Heavy,2,Roberto Correa,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1998,Adult,Black,Male,Heavy,2,Renato Verissimo,Nova Uniao
Pan Jiu-Jitsu IBJJF Championship,1998,Adult,Black,Male,Super Heavy,2,Guilherme Santos,Nova Uniao
Pan Jiu-Jitsu IBJJF Championship,1998,Adult,Black,Male,Open Class,2,Luiz Guilherme,Jorge Pereira
Pan Jiu-Jitsu IBJJF Championship,1998,Adult,Black,Male,Feather,3,Fredeson Alves,Rickson / Royler
Pan Jiu-Jitsu IBJJF Championship,1998,Adult,Black,Male,Light,3,Bob Bass,Machado
Pan Jiu-Jitsu IBJJF Championship,1998,Adult,Black,Male,Light,3,Mauricio Mariano,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1998,Adult,Black,Male,Middle,3,Jose Marcelo,Bolao Jiu- Jitsu
Pan Jiu-Jitsu IBJJF Championship,1998,Adult,Black,Male,Medium Heavy,3,Anderson Xavier,Aliance
Pan Jiu-Jitsu IBJJF Championship,1998,Adult,Black,Male,Super Heavy,3,Eduardo de Lima,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1998,Adult,Black,Male,Open Class,3,Fredeson Alves,Rickson / Royler
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Black,Male,Light Feather,1,Ney Cunha,Carlson /Conan
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Black,Male,Feather,1,Royler Gracie,Rickson/Royler
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Black,Male,Light,1,Marcio Feitosa,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Black,Male,Middle,1,Bruno Severiano,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Black,Male,Medium Heavy,1,Antonio Shembri,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Black,Male,Heavy,1,Ricardi Herriot,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Black,Male,Super Heavy,1,Pericles Laudier,Alliance
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Black,Male,Ultra Heavy,1,Roberto Magalhaes,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Black,Male,Light Feather,2,Marcelo Martins,Delariva
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Black,Male,Feather,2,Marcos Da Matta,Carlson/Conan
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Black,Male,Light,2,Wander Braga,Jorge Pereira
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Black,Male,Middle,2,Roberto Attala,Carlson/Connan
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Black,Male,Medium Heavy,2,Fernando Gurgel,Alliance
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Black,Male,Super Heavy,2,Rommel Cardoso,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Black,Male,Ultra Heavy,2,Daniel Simoes,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Black,Male,Light,3,Marco Aurelio,Carlson/Conan
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Black,Male,Light,3,Guilherme Assad,Delariva
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Black,Male,Middle,3,Guilherme Santos,Nova Uniao
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Black,Male,Middle,3,Fernando Yamazaki,None
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Black,Male,Medium Heavy,3,Roberto Marques,Nova Uniao
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Black,Male,Medium Heavy,3,Nilson Liboni,Liboni
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Black,Male,Ultra Heavy,3,Andre Almeida,Crezio
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Black,Male,Ultra Heavy,3,Jose Mario Queiroga,Alliance
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Purple Brown Black,Female,Light,1,Bianca Andrade,Forma Fit
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Purple Brown Black,Female,Middle,1,Mariana Coelho,Osvaldo Alves
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Purple Brown Black,Female,Heavy,1,Rosangela Silva,Behring J-J
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Purple Brown Black,Female,Middle,2,Tatiana Chaves,Equilibrio
Pan Jiu-Jitsu IBJJF Championship,1999,Adult,Purple Brown Black,Female,Middle,3,Bruna Beatriz,Lotus
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Rooster,1,Ralph Pires,Wall Street
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Light Feather,1,Wellington Dias,G. Humaita/ Rickson/Royler
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Feather,1,Alexandre Carneiro,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Light,1,Leonardo Santos,Nova Uniao
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Middle,1,Marco Aurelio de Carvalho,Carlson A
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Medium Heavy,1,Fernando Pontes,Godoi/Macaco
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Heavy,1,Roberto Godoi,Godoi/Macaco
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Super Heavy,1,Roberto Tozi,Godoi/Macaco
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Ultra Heavy,1,Otavio Duarte,Jorge Pereira
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Open Class,1,Fernando Pontes,Godoi/Macaco
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Feather,2,Edson Diniz,Infight
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Light,2,Roberto Atalla,Carlson A
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Middle,2,Bruno Severiano,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Medium Heavy,2,Rafael Correa,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Heavy,2,Jorge Patino,Godoi/Macaco
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Super Heavy,2,Roberto Ferreira,Wall Street
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Ultra Heavy,2,Andre Almeida,Carlson A
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Open Class,2,Vitor Doria,Carlson A
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Feather,3,Vinicius Magalhaes,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Feather,3,Fernando Lopes,Godoi / Macaco
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Light,3,Takao Tani,Tani Japan
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Light,3,Cleber Luciano,Godoi/Macaco
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Middle,3,Luis Eduardo Fraga,Alliance
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Middle,3,Muzio de Angelis,Alliance
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Medium Heavy,3,Cassio Werneck,Fit 21
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Medium Heavy,3,Rodrigo de Bonni,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Heavy,3,Nilson Liboni,Gracie Humaita
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Heavy,3,Marcelo Grosso,De La Riva
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Super Heavy,3,Vito Doria,Carlson A
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Ultra Heavy,3,Marco Corleta,Barreto/Behing
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Open Class,3,Cassio Werneck,Fit 21
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Black,Male,Open Class,3,Edson Diniz,Infight
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Purple Brown Black,Female,Light,1,Renata Ninomiya,Cia Paulista
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Purple Brown Black,Female,Middle,1,Tatina Chaves,Alliance
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Purple Brown Black,Female,Heavy,1,Mariana Coelho,Osvaldo Alves
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Purple Brown Black,Female,Light,2,Carolina Goes,Yamazaki Team USA
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Purple Brown Black,Female,Middle,2,Luciana Tavares,Gracie Humaita / Relson
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Purple Brown Black,Female,Heavy,2,Fatima Camargo,Otavio de Almeida
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Purple Brown Black,Female,Light,3,Katia Silva,Joao Amaral Team
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Purple Brown Black,Female,Light,3,Ana Drumond,Conan Silveira
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Purple Brown Black,Female,Middle,3,Tania Rodrigues,Equilibrio
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Purple Brown Black,Female,Middle,3,Tatiana Toguinini,Alliance
Pan Jiu-Jitsu IBJJF Championship,2000,Adult,Purple Brown Black,Female,Heavy,3,Anita Godinho,Ferocius Fist
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Rooster,1,Takeo Antonio Tani,Tani Japan
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Light Feather,1,Wellington Dias,Acad. Relson Gracie
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Feather,1,Sandro Santiago,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Light,1,Edson Diniz,Infight
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Middle,1,Bruno Severiano,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Medium Heavy,1,Roberto Correa,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Heavy,1,Fernando Pontes,Brazilian Top Team
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Super Heavy,1,Roberto Tozi,Godoi/Macaco
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Ultra Heavy,1,Jorge Patino,Godoi/Macaco
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Open Class,1,Alexandre Ribeiro,Relson Gracie
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Light Feather,2,Takao Tadeu Tani,Tani Japan
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Feather,2,Fernando Lopes,Godoi/Macaco
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Light,2,Mauricio Mariano,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Middle,2,Fernando Augusto,Alliance
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Medium Heavy,2,Gustavo Muggiati,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Heavy,2,Fabio Gurgel,Alliance
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Super Heavy,2,Ricardo Arrivabene,Godoi/Macaco
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Ultra Heavy,2,Garth Taylor,Claudio Franca
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Open Class,2,Fabio Leopoldo,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Feather,3,Ney Cunha,Bolao
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Light,3,Francisco Neto,Yamasaki Ac.
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Light,3,Peter De Been,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Middle,3,Regis Lebre,Relson Gracie
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Middle,3,Thiago Cruz,Godoi/Macaco
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Medium Heavy,3,Cassio Werneck,Brazilian Top Team
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Medium Heavy,3,Alexandre Ribeiro,Relson Gracie
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Heavy,3,Roberto Godoi,Godoi/Macaco
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Heavy,3,Fabio Leopoldo,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Super Heavy,3,Rodolfo Amaro,Equilibrio
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Ultra Heavy,3,Nilson Liboni,Relson Gracie
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Ultra Heavy,3,Luis Gustavo De Almeida,Tanque
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Open Class,3,Luis Gustavo De Almeida,Tanque
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Black,Male,Open Class,3,Cassio Werneck,Brazilian Top Team
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Purple Brown Black,Female,Light,1,Alessandra Filha,Machado J-J
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Purple Brown Black,Female,Middle,1,Luciana Tavares,Relson Gracie
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Purple Brown Black,Female,Heavy,1,Erica Paes,Osvaldo Alves
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Purple Brown Black,Female,Light,2,Maya Sosnon,Relson Gracie
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Purple Brown Black,Female,Middle,2,Marcele Gomes,Relson Gracie
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Purple Brown Black,Female,Light,3,Cindy Omatso,Machado J-J
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Purple Brown Black,Female,Light,3,Sheila Berolini,Infight
Pan Jiu-Jitsu IBJJF Championship,2001,Adult,Purple Brown Black,Female,Middle,3,Tatiana Chaves,Equilibrio
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Light Feather,1,Ricardo Vieira,Alliance
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Feather,1,Leonardo Vieira,Alliance
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Light,1,Carlos Eduardo de Souza,Cia Paulista
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Middle,1,Delson Heleno,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Medium Heavy,1,Alexandre Ribeiro,SR JJ
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Heavy,1,Fabio Leopoldo,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Super Heavy,1,Alexandre Dantas,Gracia Barra
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Ultra Heavy,1,Marcio Ribeiro,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Open Class,1,Fabio Leopoldo,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Light Feather,2,Wellington Dias,Gracie Humaita
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Feather,2,Fredson Alves,SR JJ
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Light,2,Daniel Correa,Gracie Iate
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Middle,2,Eduardo Santoro,Equilibrio
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Medium Heavy,2,Eduardo Concei�ao,Alliance
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Heavy,2,Gustavo Mugliati,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Super Heavy,2,Rodrigo Medeiros,Alliance
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Ultra Heavy,2,Alex Paz,Silveira Brothers
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Open Class,2,Marcio Ribeiro,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Light Feather,3,Leonardo Xavier,SR JJ
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Light Feather,3,Dai Yiochioka,Paraestra
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Feather,3,Sandro Santiago,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Feather,3,Gustavo Machado,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Light,3,Albert Crane,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Light,3,Edson Diniz,Infight
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Middle,3,Paulo Guilhobel,Machado JJ
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Middle,3,Fernando Augusto,Alliance
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Medium Heavy,3,Nilton Marques,Asian Arts
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Medium Heavy,3,Anderson Gon�alves,Anderson G
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Heavy,3,Eduardo Telles,Alliance
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Heavy,3,Carlos Eduardo Carone,Yamasaki
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Super Heavy,3,Roberto Tozi,Godoi JJ Club
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Super Heavy,3,Roberto Godoi,Godoi JJ Club
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Ultra Heavy,3,Garth Taylor,Claudio Franca
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Ultra Heavy,3,Carlos Santos,Silveira Brothers
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Open Class,3,Eduardo Telles,Alliance
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Black,Male,Open Class,3,Alexandre Ribeiro,SR JJ
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Purple Brown Black,Female,Light,1,Alessandra Filha,Machado Torrance
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Purple Brown Black,Female,Middle,1,Kris Schade,Machado
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Purple Brown Black,Female,Heavy,1,Luciana Dias,Gracie Humaita
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Purple Brown Black,Female,Light,2,Sicrun Schoen,Machado JJ
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Purple Brown Black,Female,Middle,2,Cristiana da Cruz,Andrade
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Purple Brown Black,Female,Heavy,2,Erica Paes,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Purple Brown Black,Female,Light,3,DC Maxwell,Maxercise
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Purple Brown Black,Female,Light,3,Ghazalieh Parman,Tarout
Pan Jiu-Jitsu IBJJF Championship,2002,Adult,Purple Brown Black,Female,Heavy,3,Maria do Carmo,Gracie Humaita
Pan Jiu-Jitsu IBJJF Championship,2003,Adult,Black,Male,Light Feather,1,Leandro Escobar,Brazilian Top Team
Pan Jiu-Jitsu IBJJF Championship,2003,Adult,Black,Male,Feather,1,Renato Migliaccio,Gracie Barra
Pan Jiu-Jitsu IBJJF Championship,2003,Adult,Black,Male,Light,1,Carlos Eduardo,Cia Paulista
Pan Jiu-Jitsu IBJJF Championship,2003,Adult,Black,Male,Middle,1,Paulo Guillobel,Machado JJ
Pan Jiu-Jitsu IBJJF Championship,2003,Adult,Black,Male,Medium Heavy,1,Cassio Werneck,Cassio Werneck
Pan Jiu-Jitsu IBJJF Championship,2003,Adult,Black,Male,Heavy,1,Roberto Correa,Gracie Barra
