Tournament,Year,Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Ultra-Heavy,1,Gabriel Lyrio Lucas,CheckMat
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Open Class,1,Luiz Fernando de Azevedo Panza,BARBOSA JIU-JITSU USA
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Light-Feather,2,Leandro Lopes Escobar,Soul Fighters BJJ
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Feather,2,Victor Figueiredo Genovesi,Alliance
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Light,2,Kim Terra,Caio Terra Association Brasil
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Middle,2,Jacob Williams Mackenzie,GF Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Medium-Heavy,2,Gabriel Procópio da Fonseca,Brazilian Top Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Heavy,2,Mikeias Bezerra de Brito,Alliance
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Super-Heavy,2,Leonardo Henrique D'avila Corrêa,Atos Jiu-Jitsu
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Ultra-Heavy,2,Otavio Tome Serafim,BARBOSA JIU-JITSU USA
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Open Class,2,AJ Agazarm,Gracie Barra
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Light-Feather,3,Paulo Cezar Alves Pinheiro,Gracie Barra
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Feather,3,Atila João Ferreira de Matos,De La Riva / BA
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Feather,3,Bruno Cardoso Barbosa,Team Buda JJ
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Light,3,Sandro Gabriel Vieira,CheckMat
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Light,3,Theodoro Gabriel Canal Almeida,GF Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Middle,3,Caio Almeida Silva,Ryan Gracie Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Middle,3,Paulo Soares Toledo,Gracie Barra
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Medium-Heavy,3,Anderson Lima,PSLPB Cicero Costha
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Medium-Heavy,3,Wesley Lobo Archete,Gracie Barra
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Heavy,3,Leo Carlos Jacinto,Arte Livre Jiu-Jitsu
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Heavy,3,Luís Gabriel B. S. Venturino,Gordo Jiu-Jitsu
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Super-Heavy,3,Diogo Almeida Silva,Ryan Gracie Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Ultra-Heavy,3,Eder Paiva Alves de Lima,Gracie Barra
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Ultra-Heavy,3,Paulo Victor Velozo Martins,Gracie Barra
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Open Class,3,Gabriel Lyrio Lucas,CheckMat
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Male,Open Class,3,Mikeias Bezerra de Brito,Alliance
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Female,Heavy,1,Talita Andrea Nogueira,Ryan Gracie Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Female,Open Class,1,Talita Andrea Nogueira,Ryan Gracie Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Female,Heavy,2,Erika Carrarine Correia,De La Riva / BA
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Female,Open Class,2,Leticia Seguetto Tanabe Lalli,CheckMat
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2013,Adult,Black,Female,Heavy,3,Leticia Seguetto Tanabe Lalli,CheckMat
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Rooster,1,Raul Gomes Marcello,Ribeiro Jiu-Jitsu
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Light-Feather,1,Paulo Fernando Ferreira Melo,Gracie Barra
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Feather,1,Rafael Souza do Nascimento,GF Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Light,1,Marcio Andre da Costa Barbosa Junior,Nova União
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Middle,1,Jacob Williams Mackenzie,GF Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Medium-Heavy,1,Charles Negromonte Santos,Gracie Barra
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Heavy,1,Marcus Vinícius Moraes dos Santos,GF Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Super-Heavy,1,Cristiano Santos Lazzarini,Gracie Barra
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Ultra-Heavy,1,Cássio Francis da Silva,Gracie Barra
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Open Class,1,Cristiano Santos Lazzarini,Gracie Barra
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Light-Feather,2,Leandro Lopes Escobar,Double Five Tijuca
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Feather,2,Victor Miguez Monteiro da Silva,Gracie Humaita
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Light,2,Kim Terra,Caio Terra Association Brasil
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Middle,2,João Cândido Santos M. Leitão,Nova Geração
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Medium-Heavy,2,Claudio de Mattos Cardoso,Gracie Barra JJ
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Heavy,2,Alberto Ramos de Araujo Oliveira,GF Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Super-Heavy,2,Grimaldo Oliveira de Jesus Filho,GF Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Ultra-Heavy,2,Gilmar Silva de Oliveira,Academia BSB
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Open Class,2,Charles Negromonte Santos,Gracie Barra
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Light-Feather,3,Anderson Duarte de Oliveira,Boca Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Light-Feather,3,Leandro Luiz da Silva,CheckMat
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Feather,3,Bruno Lourenço da Silva,Maromba Academia
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Feather,3,Vinícius Garcia de Freitas Santos,PSLPB Cicero Costha
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Light,3,Pedro Fernandes Farias,CheckMat
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Light,3,Silvio Reis Oliveira,Brazilian Top Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Middle,3,Antonio Carlos Farias Mugnaimi,GF Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Medium-Heavy,3,Gabriel Procópio da Fonseca,Brazilian Top Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Medium-Heavy,3,William Martins Morais de Lima,Gracie Barra
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Heavy,3,Italo Ramon Magalhães Vieira,CheckMat
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Heavy,3,Mikeias Bezerra de Brito,Alliance
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Super-Heavy,3,Brenno José Novais Veloso da Silveira,Nova União
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Super-Heavy,3,Thiago Cavalcanti Pessoa,CheckMat
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Ultra-Heavy,3,Bernardo Rosa Lopes,Striker JJ
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Ultra-Heavy,3,Luciano Coelho dos Santos Souza,Schubert Jiu-Jitsu
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Open Class,3,Claudio de Mattos Cardoso,Gracie Barra JJ
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Male,Open Class,3,Gilmar Silva de Oliveira,Academia BSB
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Female,Feather,1,Marília da Conceição Farias Alves Vieira,Gracie Barra
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Female,Medium-Heavy,1,Beatriz de Oliveira Mesquita,Gracie Humaita
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Female,Super-Heavy,1,Talita Andrea Nogueira,Ryan Gracie Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Female,Open Class,1,Beatriz de Oliveira Mesquita,Gracie Humaita
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Female,Medium-Heavy,2,Daniela Lirio Olimpio de Souza,Marcelo Ferreira JJ
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Female,Super-Heavy,2,Joaquina dos Santos Bonfim Neta,Gracie Barra
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Female,Open Class,2,Talita Andrea Nogueira,Ryan Gracie Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Female,Open Class,3,Daniela Lirio Olimpio de Souza,Marcelo Ferreira JJ
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2014,Adult,Black,Female,Open Class,3,Joaquina dos Santos Bonfim Neta,Gracie Barra
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Rooster,1,Leandro Lopes Escobar,Soul Fighters BJJ
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Light-Feather,1,Philipe Freitas Maciel de Oliveira,Equipe PH
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Feather,1,José Tiago da Silva Barros,PSLPB Cicero Costha
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Light,1,Thiago Cardial Gaia,Barbosa JJ 2
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Middle,1,Felipe Cesar Silva,Barbosa Jiu-Jitsu
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Medium-Heavy,1,Patrick Pontes Moura Santos Gaudio,GF Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Heavy,1,Diogo Sampaio Araujo,Soul Fighters BJJ
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Super-Heavy,1,Cássio Francis da Silva,Gracie Barra
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Ultra-Heavy,1,Otavio Tome Serafim,Barbosa Jiu-Jitsu
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Open Class,1,Dimitrius Soares Souza,Alliance
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Rooster,2,Victor Santos Gomes,GF Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Light-Feather,2,Hiago George Santos Silva,PSLPB Cicero Costha
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Feather,2,Onofre Ribeiro Lima,Fabricio International Team - FIT
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Light,2,Rafael Mansur,PSLPB Cicero Costha
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Middle,2,Marcelo França Mafra,CheckMat
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Medium-Heavy,2,Ronys Torres da Cunha,Nova União
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Heavy,2,Gustavo Henrique Saraiva Adolfo,Caveirinha Jiu-Jitsu Family
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Super-Heavy,2,Rafael Perassoli Pinheiro,Fight Sports Brasil
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Ultra-Heavy,2,Fernando Camôles Ribas,Brazilian Top Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Open Class,2,Romulo de Souza Azevedo,Welton Ribeiro
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Light-Feather,3,Luiz Fernando Ribeiro de Andrade,GF Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Light-Feather,3,Thomas Lincoln Correa Lisboa,Alliance
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Feather,3,Raphael da Costa Cadena,A2 Jiu-Jitsu
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Feather,3,Rodrigo Silva Barbosa,Carioca Brazilian Jiu-Jitsu
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Light,3,Elton Tadeu Augusto,Gracie Barra
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Light,3,Herbert Mitchell Pontes Burns,Associação Oriente
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Middle,3,Gabriel Procópio da Fonseca,Brazilian Top Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Middle,3,Theodoro Gabriel Canal Almeida,GF Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Medium-Heavy,3,Claudio de Mattos Cardoso,Gracie Barra
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Medium-Heavy,3,Romulo de Souza Azevedo,Welton Ribeiro
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Heavy,3,Andre Felipe Brasil Cassio,Rilion Gracie Academy Florianópolis Centro
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Heavy,3,Ricardo Ramos de Mesquita,Alliance
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Super-Heavy,3,Bruno Ferreira Cuppari,Academia Eduardo Santoro
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Super-Heavy,3,Luiz Felipe Teixeira dos Santos,GF Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Ultra-Heavy,3,Gilmar Silva de Oliveira,Academia BSB
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Ultra-Heavy,3,Joferson Marcio Souza de Deus,Infight Jiu-Jitsu
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Open Class,3,Matheus Santos de Souza,Hélio Soneca Brazilian JJ
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Male,Open Class,3,Patrick Pontes Moura Santos Gaudio,GF Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Female,Light,1,Marília da Conceição Farias Alves Vieira,Gracie Barra
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Female,Middle,1,Glaucia Braga Libano,Gracie Barra
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Female,Heavy,1,Andresa Correa,Alliance
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Female,Open Class,1,Andresa Correa,Alliance
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Female,Light,2,Ariane Pereira Guarnier,Agnaldo Goes
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Female,Middle,2,Juliana Costa Simoes,Agnaldo Goes
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2015,Adult,Black,Female,Open Class,2,Juliana Costa Simoes,Agnaldo Goes
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Rooster,1,Raul Gomes Marcello,Ribeiro Jiu-Jitsu
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Light-Feather,1,Hiago George Santos Silva,PSLPB Cicero Costha
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Feather,1,Isaque Alberto de Oliveira Paiva,Saikoo Jiu-Jitsu
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Light,1,Kim Terra,Caio Terra Association Brasil
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Middle,1,Edson Antonio de Oliveira Filho,Alliance SP
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Medium-Heavy,1,Claudio de Mattos Cardoso,Gracie Barra
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Heavy,1,Dimitrius Soares Souza,Alliance SP
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Super-Heavy,1,Max dos Santos Gimenis,GF Team
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Ultra-Heavy,1,Antonio de Padua Assef Nunes Nascimento,GF Team
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Open Class,1,Dimitrius Soares Souza,Alliance SP
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Rooster,2,Victor Santos Gomes,GF Team
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Light-Feather,2,Kelvyn Batista Pontes,Game Fight BJJ/Manimal
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Feather,2,Bruno Celio Costa de Melo,GF Team
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Light,2,Fabio Murat Caloi,Alliance SP
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Middle,2,Phillip Augusto Diniz Franca,Gracie Barra
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Medium-Heavy,2,Diego Dias Ramalho,ZR Team Brasil
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Heavy,2,Victor Del Corso Bomfim,GF Team
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Super-Heavy,2,Leonardo da Costa Maciel,GF Team
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Ultra-Heavy,2,Otavio Tome Serafim,Barbosa Jiu-Jitsu
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Open Class,2,Max dos Santos Gimenis,GF Team
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Light-Feather,3,Jose Carlos Souza Lima Sobrinho,GF Team
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Light-Feather,3,Luiz Fernando Ribeiro de Andrade,GF Team
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Feather,3,Kaio Cesar Abrantes Fonseca,Gracie Barra
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Feather,3,Raphael da Costa Cadena,A2 Jiu-Jitsu
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Light,3,Herbert Mitchell Pontes Burns,Associação Oriente
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Light,3,Renan Sancar Santos,Calasans BJJ
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Middle,3,José Antonio Greco Júnior,CT MR
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Middle,3,Matheus Guilherme da Costa,GF Team JJ
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Medium-Heavy,3,Gabriel Procópio da Fonseca,Brazilian Top Team
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Medium-Heavy,3,Ruan Marques de Oliveira,Soul Fighters BJJ
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Heavy,3,Bruno Ferreira Cuppari,Academia Eduardo Santoro
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Heavy,3,Wesley Lobo Archete,Gracie Barra
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Super-Heavy,3,Bruno Leonardo Torres de Souza,Gracie Humaita
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Super-Heavy,3,Christofer Biude Moreira Feijó,CheckMat
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Ultra-Heavy,3,Diego Ballouta Cardoso Braz,Gracie Barra
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Ultra-Heavy,3,Otávio Nascimento Gil Coutinho,GF Team
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Open Class,3,Fabio Murat Caloi,Alliance SP
Brasileiro Sem Kimono ,2016,Adult,Black,Male,Open Class,3,Kim Terra,Caio Terra Association Brasil
Brasileiro Sem Kimono ,2016,Adult,Black,Female,Middle,1,Beatriz de Oliveira Mesquita,Gracie Humaita
Brasileiro Sem Kimono ,2016,Adult,Black,Female,Open Class,1,Beatriz de Oliveira Mesquita,Gracie Humaita
Brasileiro Sem Kimono ,2016,Adult,Black,Female,Middle,2,Adriana Martins Duarte Pinto,Akxe BJJ
Brasileiro Sem Kimono ,2016,Adult,Black,Female,Open Class,2,Jackeline Rodrigues M. de Oliveira,Alliance SP
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Rooster,1,Juan Lopes da Silva,PRM Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Light-Feather,1,Hiago George Santos Silva,PSLPB Cicero Costha B
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Feather,1,José Tiago da Silva Barros,PSLPB Cicero Costha B
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Light,1,Thiago Aragão de Abreu,CheckMat
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Middle,1,Matheus Carmona Pequeno de Barros,Akxe BJJ
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Medium-Heavy,1,Gabriel Alves de Lima,Equipe GTT/IST
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Heavy,1,Henrique Russi Felix de Lima,CheckMat
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Super-Heavy,1,Fernando Andrade dos Reis,Alliance
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Ultra-Heavy,1,Ricardo Ferreira Evangelista,GF Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Open Class,1,Kitner Mendonça de Moura,Atos Jiu-Jitsu
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Rooster,2,Victor Santos Gomes,GF Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Light-Feather,2,Pedro Paulo Dias Clementino,Caio Terra Association Brasil
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Feather,2,Thomas Lincoln Correa Lisboa,Alliance
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Light,2,Rani Ahmad Yahya,Constrictor Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Middle,2,Phillip Augusto Diniz Franca,Gracie Barra
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Medium-Heavy,2,Kleber de Oliveira Paulino,Gracie Barra
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Heavy,2,Victor Del Corso Bomfim,GF Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Super-Heavy,2,Italo Ramon Magalhães Vieira,CheckMat
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Ultra-Heavy,2,Antonio de Padua Assef Nunes Nascimento,GF Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Open Class,2,Anderson de Almeida Silva,Gracie Barra
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Rooster,3,Vincius Dias Ferrer,Infight JJ
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Light-Feather,3,Elton John Alves Dourado,GF Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Light-Feather,3,Kelvyn Batista Pontes,Game Fight BJJ/Manimal
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Feather,3,Felipe Brito de Senna,GF Team
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Feather,3,Thiago Gabriel Silveira,Academia Marangoni
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Light,3,Luciano de Macedo Bernert,TJJ School
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Light,3,Pedro Alcântara Falcão Filho,Nova União
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Middle,3,Marco Aurellio de Queiroz,Brigadeiro Brazilian Jiu-Jitsu
Campeonato Brasileiro de Jiu-Jitsu Sem Kimono ,2017,Adult,Black,Male,Middle,3,Victor Inacio de Mendonça Neto,Barbosa Jiu-Jitsu
