Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Female,Feather,1,Janaina Ventura,Carlson Gracie,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Open Class,1,Janaina Ventura,Carlson Gracie,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Rooster,1,Pablo Fragata,Bolao J-J,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Rooster,2,Joelson de Souza,Gracie Barra,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,1,Marcos da Matta,Brazilian Top Team,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,2,Marcos Loureiro,Alliance,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light Feather,3,Leonardo Xavier,Gracie Humaita,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,1,Fredson Paixão,Osvaldo Alves,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,2,Gabriel Leite,Alliance,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,3,Fredson Alves,Gracie Humaita,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Feather,3,Reinaldo Ribeiro,Alliance Sul,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,1,Marcio Feitosa,Gracie Barra,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,2,Adriano Lucio,Brazilian Top Team,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,3,Rogerio Caetano,Brazilian Top Team,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Light,3,Alexandre Izidro,Brazilian Top Team,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,1,Rodrigo de Boni,Gracie SP,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,2,Fernando Augusto,Alliance,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,3,Bruno Fernandes,Gracie Barra,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Middle,3,Aldo de Oliveira,Gracie Leblon,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,1,Fernando Pontes,Godoi/Macaco,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,2,Roberto Correa,Gracie Barra,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,3,Jefferson Moura,Gracie Barra,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Medium Heavy,3,Jorge Patino,Godoi/Macaco,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,1,Amauri Bitetti,Carlson Gracie,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,2,Paulo Filho,Carlson Gracie,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,3,Fabio Leopoldo,Gracie Barra,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Heavy,3,Leo Dalla,Big Brothers,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,1,Marcio da Cruz,Gracie Barra,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,2,Renato Ferro,Brazilian Top Team,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,3,Roberto Tozi,Godoi/Macaco,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,3,Ismael Souza,Alliance,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,1,Leonardo Leite,Alliance,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,2,Otavio Duarte,Big Brothers,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,3,Walter Pinto,De La Riva,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,3,Marcio Corleta,Winner,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,1,Marcio da Cruz,Gracie Barra,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,2,Leo Dalla,Big Brothers,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,3,Fernando Pontes,Godoi/Macaco,2000,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,3,Rodrigo Medeiros,Alliance,2000,Campeonato Brasileiro de Jiu-Jitsu
