Age,Gender,Belt,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Male,Black,Rooster,1,Gabriel Alexander Rosberg,Art of Roll,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,1,Francisco Jonas Borges Andrade,Cicero Costha Internacional,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,2,Rodnei Barbosa Gabriel Junior,Qatar BJJ Brasil,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,3,Edwin Ocasio,Unity Jiu-jitsu,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light-Feather,3,Mani Tavanaei,Mathias Ribeiro Team,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,1,João Gabriel Batista de Sousa,ZR Team Association,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,2,Cole Thomas Franson,R1NG BJJ,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Alejandro Carreras Lecoq,Focus Jiu-Jitsu,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Feather,3,Gabriel Marangoni de Oliveira,Brasa CTA,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,1,Fabio Murat Caloi,Alliance,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,2,Ali Seena E. A. Munfaradi,Alliance,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Italo Moura de Azevedo,Cicero Costha Internacional,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Light,3,Tommi Tapio Pulkkanen,Hilti BJJ Finland,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,1,Jeferson Guaresi,Cicero Costha Internacional,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,2,Diego Dias Ramalho,ZR Team Association,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,David Ben Zaken,Teampact,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Middle,3,Sean Mcdonagh,Gracie Barra,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,1,Lucas Jose Alves de Oliveira,Alliance,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,2,Juan Marcel Viana,FF Team BJJ,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,3,Louis Michael Glismann,CheckMat,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Medium-Heavy,3,Mikhail Shishuk,Brasa,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,1,Philippe Basil Pomaski,CheckMat,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,2,Adam Wardzinski,CheckMat,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,3,Murilo Silva Ferreira de Santana,Unity Jiu-jitsu,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Heavy,3,Santeri Lilius,Gracie Barra,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,1,Devhonte M. Johnson,Unity Jiu-jitsu,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,2,Helton José M. da Silva Junior,Atos Jiu-Jitsu,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,3,Frederic Vosgröne,Carlson Gracie Team,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Super-Heavy,3,Samir Hamid Krvavac,Pirates,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,1,Thomas Alban Jules Loubersanes,Tropa de Elite,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,2,Fernando Camôles Ribas,Demian Maia Jiu-Jitsu,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,3,Eldar Rafigaev,Jungle BJJ,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Ultra-Heavy,3,Uros Culic,Arte Suave (Pty Ltd) - The Gentle Art,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,1,Marcelo Gomide Oliveira,Gracie Barra,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,2,Devhonte M. Johnson,Unity Jiu-jitsu,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,3,Eliot Andrew Kelly,Yemaso Brazilian Jiu-Jitsu,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Male,Black,Open Class,3,Muslim L. Patsarigov,OXY,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Feather,1,Ana Talita de Oliveira Alencar,Alliance,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Feather,2,Serena Gabrielli,Flow,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Feather,3,Georgina  Contel Gallego,Atos Jiu-Jitsu,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Light,1,Charlotte von Baumgarten,Mathias Ribeiro Team,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Light,2,Kristin Mikkelson,Brazil 021 International,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Light,3,Michelle Zonato Nicolini,CheckMat,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Middle,1,Julia Maele,OXY,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Middle,2,Leoni Munslow,New School BJJ,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Heavy,1,Claudia Fernanda Onofre Valim Doval,Soul Fighters BJJ,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Super-Heavy,1,Samantha Lea Cook,CheckMat,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Super-Heavy,2,Claire-France Thevenon,Mako Team Paris,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Super-Heavy,3,Tereza  Cordeiro de Souza,ZR Team Association,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Open Class,1,Ana Talita de Oliveira Alencar,Alliance,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Open Class,2,Charlotte von Baumgarten,Mathias Ribeiro Team,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Open Class,3,Leoni Munslow,New School BJJ,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
Adult,Female,Black,Open Class,3,Samantha Lea Cook,CheckMat,2019,European IBJJF Jiu-Jitsu No-Gi Championship 
